Datetime,Speed_thru_water,Speed_over_ground,Load%,Shaft_Power,ME_rpm,Scavenge_air_pressure,Scavenge_air_temp,Fuel_cons,ME_exh_temp,ME_TC_Exh_IN,ME_TC_Exh_Out,Windforce_BF,Current_Cal
26-09-2023 19:30,12.19798125,12.19999981,54.86967431,4614.53961,75,0.959999979,51.55999985,840.9199829,354.6000061,258.8999939,320.4833323,4,-0.002018564
26-09-2023 19:45,11.85516116,11.89999962,44.93587969,3779.107482,70,0.709999979,51.57999954,702.25,346.7000122,264,309.950002,4,-0.04483846
28-09-2023 01:30,8.998924791,9,41.67970248,3505.262979,70,0.629999995,48.60000076,705.6400146,332.1000061,251,315.8333333,4,-0.001075209
28-09-2023 01:45,8.980281426,9,44.53090915,3745.049459,70,0.699999988,49.65999985,700.2299805,342.5,261.2000122,314.8166707,4,-0.019718574
28-09-2023 02:00,10.50585603,10.5,53.69696098,4515.914419,76,0.930000007,51.35999985,824.0200195,352.1000061,259,320.7500051,4,0.005856028
28-09-2023 02:15,10.45893547,10.39999962,53.69696098,4515.914419,75,0.930000007,51.68000031,831.3099976,351.7999878,259.8999939,319.4333344,4,0.058935853
28-09-2023 02:30,10.4305302,10.39999962,59.50778666,5004.604858,77,1.080000043,52.29999924,918.5999756,354.3999939,260.1000061,322.049998,3,0.030530584
28-09-2023 02:45,11.85265034,11.80000019,74.71787614,6283.773384,84,1.49000001,56.14000015,1153.540039,368.7999878,252.8000031,334.6666718,1,0.052650153
28-09-2023 03:00,12.06244034,12,70.00183263,5887.154124,85,1.360000014,50.81999969,1142.300049,388,266.8999939,351.850001,1,0.062440341
28-09-2023 03:15,11.90070347,11.89999962,70.73382408,5948.714605,85,1.379999995,50.53999939,1151.23999,390.5,270.6000061,350.200002,2,0.000703851
28-09-2023 03:30,11.89214053,11.89999962,70.3681214,5917.95901,85,1.370000005,50.4,1138,389.3999939,271.1000061,349.8166707,2,-0.00785909
28-09-2023 03:45,11.89804948,11.89999962,70.3681214,5917.95901,85,1.370000005,50.37999954,1156.27002,390.2999878,271.3999939,349.5333354,2,-0.001950136
28-09-2023 04:00,11.69804967,11.69999981,70.3681214,5917.95901,85,1.370000005,50.24000015,1139.75,390.2999878,271.7000122,349.200002,3,-0.001950136
28-09-2023 04:15,11.74999812,11.69999981,70.3681214,5917.95901,86,1.370000005,50.25999985,1143.26001,389.2999878,271.6000061,349.5166626,1,0.04999831
28-09-2023 04:30,11.59399596,11.60000038,69.63495777,5856.299949,85,1.350000024,50.17999954,1125.25,388.7999878,271.7999878,349.0333303,1,-0.006004423
28-09-2023 04:45,11.80375474,11.69999981,70.00183263,5887.154124,85,1.360000014,50.2,1114.02002,388.5,271.7999878,348.6166738,2,0.103754928
28-09-2023 05:00,12.06992485,11.80000019,70.3681214,5917.95901,85,1.370000005,50.2,1138.329956,388.7999878,271.7000122,348.6833293,4,0.269924661
28-09-2023 05:15,11.97996231,11.69999981,70.3681214,5917.95901,85,1.370000005,50.15999985,1144.630005,389.1000061,271.6000061,348.2666677,2,0.279962496
28-09-2023 05:30,12.07810633,11.80000019,70.3681214,5917.95901,85,1.370000005,50.10000076,1157.290039,389.3999939,271.5,347.850001,4,0.278106144
28-09-2023 05:45,11.61548357,11.89999962,70.73382408,5948.714605,85,1.379999995,50.12000122,1144.280029,389.5,271.6000061,348.1166636,4,-0.284516046
28-09-2023 06:00,11.61000359,11.89999962,70.73382408,5948.714605,86,1.379999995,50.14000092,1140.449951,389.5,272.2000122,349.2666677,4,-0.289996026
28-09-2023 06:15,12.06885834,12,70.00183263,5887.154124,85,1.360000014,50.21999969,1145.77002,390.3999939,272.2999878,349.7333374,4,0.068858337
28-09-2023 06:30,12.05766065,11.89999962,70.3681214,5917.95901,85,1.370000005,50.14000092,1130.050049,389.5,272.2999878,349.3833313,5,0.157661034
28-09-2023 06:45,12.10067283,11.80000019,70.00183263,5887.154124,86,1.360000014,50.06000061,1135.709961,389.2000122,272.5,348.8666636,5,0.300672637
28-09-2023 07:00,11.54092996,11.39999962,71.09894068,5979.420911,86,1.389999986,50.25999985,1153.630005,389.7000122,271.7000122,349.299998,3,0.140930337
28-09-2023 07:15,11.63811918,11.39999962,70.3681214,5917.95901,85,1.370000005,50.2,1146.290039,389.2000122,272.2999878,349.0833333,2,0.238119566
28-09-2023 07:45,11.85411404,11.60000038,70.3681214,5917.95901,85,1.370000005,50.12000122,1140.400024,389.2000122,272.2000122,348.3333384,2,0.25411366
28-09-2023 08:00,11.92650652,11.69999981,70.3681214,5917.95901,85,1.370000005,50,1142.880005,389,271.8999939,347.8666687,3,0.226506712
28-09-2023 08:15,11.86820671,11.69999981,70.00183263,5887.154124,85,1.360000014,50.23999939,1128.390015,388.8999939,271.8999939,348.2833303,3,0.168206903
28-09-2023 08:30,11.87359889,11.80000019,70.73382408,5948.714605,85,1.379999995,50.31999969,1165.540039,389.2999878,272,348.0999959,2,0.0735987
28-09-2023 08:45,11.85297423,11.80000019,71.09894068,5979.420911,86,1.389999986,50.41999969,1155.27002,389.2000122,272,348.350001,3,0.052974042
28-09-2023 09:00,11.95297366,11.89999962,70.3681214,5917.95901,85,1.370000005,50.4,1128.780029,389.2999878,272.1000061,348.2666677,2,0.052974042
28-09-2023 09:15,11.81775638,11.80000019,70.73382408,5948.714605,85,1.379999995,50.4,1146.27002,389.7999878,272.1000061,348.4333344,2,0.017756189
28-09-2023 09:30,11.91775581,11.89999962,70.73382408,5948.714605,85,1.379999995,50.34000015,1155.660034,389.7000122,272.1000061,348.149999,3,0.017756189
28-09-2023 09:45,11.94736644,11.89999962,70.00183263,5887.154124,85,1.360000014,50.21999969,1133.079956,390,272.1000061,347.2333323,3,0.047366819
28-09-2023 10:00,11.95080677,11.89999962,70.3681214,5917.95901,85,1.370000005,50.25999985,1140.51001,390.1000061,272.1000061,347.8833313,3,0.050807154
28-09-2023 10:15,11.85487418,11.80000019,70.73382408,5948.714605,85,1.379999995,50.21999969,1134.819946,389.2000122,272.2999878,348.0333354,2,0.054873992
28-09-2023 10:30,11.95487361,11.89999962,70.3681214,5917.95901,85,1.370000005,50.21999969,1155.810059,388.7000122,272.2000122,348.6166687,3,0.054873992
28-09-2023 10:45,11.95487361,11.89999962,70.73382408,5948.714605,85,1.379999995,50.27999954,1136.73999,388.8999939,272.2999878,348.5,3,0.054873992
28-09-2023 11:00,11.78490703,11.89999962,70.73382408,5948.714605,85,1.379999995,50.35999908,1139.589966,389.1000061,272.2000122,347.8833313,3,-0.115092592
28-09-2023 11:30,11.90986261,11.89999962,71.09894068,5979.420911,86,1.389999986,50.48000031,1139.719971,389.6000061,272,348.2666677,3,0.009862995
28-09-2023 11:45,11.87594963,11.89999962,71.09894068,5979.420911,86,1.389999986,50.48000031,1143.670044,389.3999939,272.1000061,348.0333303,3,-0.024049991
28-09-2023 12:00,11.90986261,11.89999962,71.09894068,5979.420911,85,1.389999986,50.4,1155.719971,389.6000061,272,348.25,3,0.009862995
28-09-2023 12:15,11.91905751,12,70.73382408,5948.714605,85,1.379999995,50.4,1158.170044,389.2999878,272.1000061,348.4666646,3,-0.080942493
28-09-2023 12:30,12.1155332,12.19999981,70.73382408,5948.714605,85,1.379999995,50.35999985,1139.680054,389,271.8999939,348.549998,2,-0.084466614
28-09-2023 12:45,12.11285314,12.19999981,70.73382408,5948.714605,86,1.379999995,50.29999924,1140.27002,388.7999878,272.1000061,348.0000051,3,-0.087146669
28-09-2023 13:00,12.11905732,12.19999981,70.73382408,5948.714605,85,1.379999995,50.29999924,1138.719971,389.2000122,272,348.200002,2,-0.080942493
28-09-2023 13:15,12.34443068,12.39999962,70.73382408,5948.714605,85,1.379999995,50.34000015,1135.300049,389,272,348.0999959,3,-0.055568934
28-09-2023 13:30,12.46418456,12.5,70.73382408,5948.714605,85,1.379999995,50.45999985,1128.670044,388.6000061,272.2000122,348.5333303,2,-0.035815438
28-09-2023 13:45,12.4561201,12.5,70.3681214,5917.95901,85,1.370000005,50.34000015,1124.619995,388,272.6000061,348.3166656,2,-0.043879902
28-09-2023 14:00,12.48814972,12.39999962,73.27733674,6162.62402,85,1.450000048,50.48000031,1184.02002,389.2999878,272.7999878,348.8166707,2,0.088150099
28-09-2023 14:15,12.5351633,12.5,72.5535462,6101.753235,85,1.429999948,50.58000107,1164.689941,387.6000061,272.7999878,349.0999959,2,0.035163299
28-09-2023 14:30,12.43090908,12.5,70.3681214,5917.95901,85,1.370000005,50.31999969,1175.76001,387.5,273,348.2833354,2,-0.06909092
28-09-2023 14:45,12.96722538,12.89999962,71.09894068,5979.420911,85,1.389999986,50.52000046,1168.890015,388.7999878,273,348.9333344,2,0.06722576
28-09-2023 15:00,12.85676348,12.80000019,70.00183263,5887.154124,85,1.360000014,50.35999985,1167.150024,388.7999878,273.2999878,347.7499949,2,0.056763286
28-09-2023 15:15,11.87246458,11.89999962,51.73071468,4350.553104,78,0.879999995,47.27999954,897.7700195,382.7999878,284,341.6666718,1,-0.027535034
28-09-2023 15:30,11.56843611,11.60000038,52.91222166,4449.917842,78,0.910000026,46.41999969,900.5800171,384,291.7999878,343.8833364,1,-0.031564272
28-09-2023 15:45,11.72201269,11.60000038,51.73071468,4350.553104,77,0.879999995,46.26000061,880.1099854,383.6000061,292.2000122,343.3666738,2,0.122012311
28-09-2023 16:15,11.34240322,11.5,52.12513564,4383.723908,78,0.889999986,46.16000061,908.2999878,384.1000061,292.5,341.9666697,3,-0.157596775
28-09-2023 16:30,11.25760625,11.39999962,52.51897052,4416.845421,77,0.899999976,46.18000031,901.2199707,384.8999939,292.7000122,343.1833293,2,-0.142393368
28-09-2023 16:45,11.50340857,11.39999962,52.51897052,4416.845421,78,0.899999976,46.2,897.1699829,384.7000122,292.3999939,343.100001,2,0.103408951
28-09-2023 17:00,11.41508212,11.30000019,52.51897052,4416.845421,78,0.899999976,46.18000031,902.7000122,385.2000122,292.3999939,343.0333354,2,0.115081931
28-09-2023 17:15,11.44364921,11.30000019,52.51897052,4416.845421,78,0.899999976,46.18000031,893.0599976,386,292.3999939,343.1166687,3,0.143649019
28-09-2023 17:30,11.10278816,11.30000019,53.30488436,4482.940775,78,0.920000017,46.18000031,899.6900024,384.7999878,292.2999878,343.6666667,3,-0.197212034
28-09-2023 17:45,11.2109776,11.39999962,52.91222166,4449.917842,78,0.910000026,46.18000031,907.7700195,384.7999878,292.2000122,344.0166677,2,-0.189022019
28-09-2023 18:00,11.46350966,11.39999962,52.51897052,4416.845421,78,0.899999976,46.15999985,906.3400269,386,292.3999939,343.350001,2,0.063510046
28-09-2023 18:15,11.29781516,11.39999962,53.30488436,4482.940775,78,0.920000017,46.2,901.0900269,386.2999878,292.2000122,343.5333405,2,-0.102184457
28-09-2023 18:30,11.29449881,11.30000019,57.58549467,4842.940102,80,1.029999971,46.54000015,974.7700195,386.7999878,291.6000061,345.1666616,2,-0.005501376
28-09-2023 18:45,11.70438764,11.60000038,59.12450136,4972.370564,81,1.070000052,47.34000015,989.0599976,386.2999878,284.7999878,344.8166606,2,0.104387255
28-09-2023 19:00,11.58953022,11.60000038,58.74062539,4940.086595,81,1.059999943,47.38000031,981.460022,386.2000122,284.8999939,344.9166667,2,-0.010470164
28-09-2023 19:15,11.59450175,11.60000038,59.12450136,4972.370564,81,1.070000052,47.52000046,993.6300049,386.3999939,284.7000122,345.0333303,1,-0.00549863
28-09-2023 19:30,11.60749476,11.60000038,59.50778666,5004.604858,81,1.080000043,47.55999985,985.7399902,385.8999939,284.7000122,345.4333344,2,0.007494381
28-09-2023 19:45,11.70749419,11.69999981,59.12450136,4972.370564,81,1.070000052,47.75999985,990.1400146,385.5,284.2000122,345.1666718,1,0.007494381
28-09-2023 20:00,11.65636315,11.69999981,59.12450136,4972.370564,81,1.070000052,47.74000015,974.2299805,385.6000061,284.5,345.1999969,2,-0.043636661
28-09-2023 20:15,11.83923472,11.69999981,59.12450136,4972.370564,80,1.070000052,47.72000046,974.3900146,384.2999878,284.3999939,344.8833313,2,0.13923491
28-09-2023 20:30,11.78728458,11.69999981,58.74062539,4940.086595,81,1.059999943,47.7,983.9299927,385.1000061,284.7999878,345.3000031,2,0.087284769
28-09-2023 20:45,11.71023478,11.60000038,59.50778666,5004.604858,81,1.080000043,47.66000061,984.039978,384.7999878,284.8999939,344.9999949,2,0.110234403
28-09-2023 21:00,11.77429966,11.69999981,59.50778666,5004.604858,80,1.080000043,47.85999985,981.9199829,384.7000122,284.5,345.299998,2,0.074299853
28-09-2023 21:15,11.56981388,11.69999981,59.12450136,4972.370564,81,1.070000052,47.85999985,977.5200195,385.5,285.2999878,345.0666656,2,-0.130185927
28-09-2023 21:30,11.46981445,11.60000038,59.12450136,4972.370564,81,1.070000052,48.01999969,993.8800049,385.7000122,285.2000122,345.8333384,1,-0.130185927
28-09-2023 21:45,11.45033504,11.60000038,59.12450136,4972.370564,81,1.070000052,48.02000046,977.0800171,385.5,285.6000061,345.950002,2,-0.149665345
28-09-2023 22:00,11.83678567,11.5,58.74062539,4940.086595,81,1.059999943,47.94000015,981.7299805,384.7000122,285.7000122,345.3666636,1,0.336785673
28-09-2023 22:15,11.23939761,11.19999981,52.91222166,4449.917842,78,0.910000026,47.17999954,890.4799805,383.7999878,290.6000061,344.0833333,2,0.039397804
28-09-2023 22:45,11.20983226,11.39999962,52.91222166,4449.917842,78,0.910000026,46.84000015,894.3599854,384.5,291.6000061,343.6833293,1,-0.190167356
28-09-2023 23:00,11.76474831,11.60000038,53.69696098,4515.914419,78,0.930000007,46.75999985,896.0200195,384.2000122,291.6000061,343.75,1,0.164747932
28-09-2023 23:15,11.38729045,11.80000019,53.30488436,4482.940775,78,0.920000017,46.78000031,914.3499756,384.6000061,291.2000122,343.25,1,-0.412709745
28-09-2023 23:30,11.36156142,11.80000019,53.30488436,4482.940775,79,0.920000017,46.78000031,899.0800171,384.1000061,291.3999939,343.3499959,2,-0.438438767
28-09-2023 23:45,11.84246339,11.80000019,53.30488436,4482.940775,78,0.920000017,46.7,904.0599976,383.7999878,291,342.9333344,2,0.042463196
29-09-2023 00:00,11.89853304,11.89999962,53.30488436,4482.940775,78,0.920000017,46.65999985,889.4699707,383.7000122,290.8999939,342.8666636,1,-0.00146658
29-09-2023 00:30,11.9703583,12.10000038,53.30488436,4482.940775,78,0.920000017,46.66000061,902.7999878,383.5,290.8999939,343.2833303,3,-0.129642078
29-09-2023 00:45,12.05072905,12.19999981,53.30488436,4482.940775,78,0.920000017,46.6,899.2299805,383.8999939,291.1000061,343.2666728,3,-0.14927076
29-09-2023 01:00,12.00378005,12.30000019,54.08845151,4548.838772,78,0.939999998,46.68000031,908.0900269,384.3999939,290.2999878,343.1833344,3,-0.296220141
29-09-2023 01:15,11.9572867,12.30000019,53.30488436,4482.940775,78,0.920000017,46.68000031,898.25,384,290,342.850001,3,-0.342713487
29-09-2023 01:30,12.05728613,12.39999962,53.69696098,4515.914419,78,0.930000007,46.71999969,892.5900269,383.5,290.1000061,342.7333323,4,-0.342713487
29-09-2023 01:45,12.16609041,12.5,53.69696098,4515.914419,78,0.930000007,46.71999969,923.5599976,383.7999878,290,341.9166718,4,-0.333909594
29-09-2023 02:00,12.20489008,12.30000019,53.69696098,4515.914419,79,0.930000007,46.71999969,903.2199707,383,290.3999939,342.9166718,4,-0.095110113
29-09-2023 02:15,11.86126569,12.19999981,53.30488436,4482.940775,79,0.920000017,46.7,900.6900024,381.8999939,290.1000061,342.2833303,4,-0.338734121
29-09-2023 02:30,12.04068951,12.19999981,53.69696098,4515.914419,78,0.930000007,46.71999969,916.8499756,381.2999878,289.7999878,341.8833313,4,-0.159310302
29-09-2023 02:45,12.16803646,12.30000019,52.91222166,4449.917842,78,0.910000026,46.72000046,925.1599731,381.7000122,289.8999939,341.850001,4,-0.131963727
29-09-2023 03:00,12.60810864,12.30000019,53.69696098,4515.914419,79,0.930000007,46.86000137,899.3499756,382.3999939,289.7000122,341.8833313,4,0.308108446
29-09-2023 03:15,11.92599331,12.19999981,53.69696098,4515.914419,79,0.930000007,46.86000061,909.5900269,381.7999878,289.5,342.1166687,4,-0.274006495
29-09-2023 03:30,12.47431934,12.19999981,54.08845151,4548.838772,78,0.939999998,46.90000076,904.5800171,383,289.2999878,342.2833303,4,0.274319535
29-09-2023 03:45,11.76282218,12.10000038,52.91222166,4449.917842,78,0.910000026,47.05999985,902.210022,382.1000061,289.5,342.1500041,4,-0.337178203
29-09-2023 04:00,11.67817076,12,53.69696098,4515.914419,79,0.930000007,46.90000076,914.4299927,382.5,289.7999878,341.6833293,4,-0.32182924
29-09-2023 04:15,11.95314067,12,54.08845151,4548.838772,78,0.939999998,46.88000107,908.8499756,382.2999878,289.1000061,342.0333354,4,-0.046859329
29-09-2023 04:30,11.91170346,12.19999981,56.03711517,4712.721386,78,0.99000001,47.03999939,905.7299805,384.1000061,289,343.9166616,3,-0.288296349
29-09-2023 04:45,12.44573889,12.10000038,54.08845151,4548.838772,78,0.939999998,46.92000046,914.3200073,382.7000122,289.3999939,342.7166646,4,0.345738506
29-09-2023 05:00,11.53009373,11.89999962,53.69696098,4515.914419,79,0.930000007,46.90000076,908.7800293,382.2999878,290.2000122,342.7666677,3,-0.369905885
29-09-2023 05:15,11.82316455,11.80000019,53.69696098,4515.914419,78,0.930000007,46.73999939,901.710022,382.3999939,290.1000061,343.1833344,3,0.023164356
29-09-2023 05:30,11.72114515,11.69999981,54.08845151,4548.838772,78,0.939999998,46.86000061,916.6900024,383.2999878,289.8999939,342.8833415,3,0.021145339
29-09-2023 05:45,11.72316417,11.69999981,54.08845151,4548.838772,79,0.939999998,46.90000076,912.8499756,382.2999878,289.7999878,343.3333333,3,0.023164356
29-09-2023 06:00,11.4264895,11.39999962,53.69696098,4515.914419,79,0.930000007,47.05999908,898.8900146,383.1000061,290.2999878,343.5333303,3,0.026489878
29-09-2023 06:15,11.16415442,11.19999981,53.69696098,4515.914419,78,0.930000007,47.2,907.4000244,383.7999878,290,343.5666656,3,-0.035845392
29-09-2023 06:30,10.96256143,11,54.08845151,4548.838772,78,0.939999998,47.21999969,908.8300171,383.5,290.3999939,343,3,-0.037438571
29-09-2023 06:45,10.83631393,11,54.47935596,4581.713836,79,0.949999988,47.45999985,925.5700073,383.6000061,289,343.1666667,3,-0.163686074
29-09-2023 07:00,10.87971218,11,53.69696098,4515.914419,79,0.930000007,47.36000061,901.9099731,383.2000122,289.6000061,343.1666667,3,-0.120287823
29-09-2023 07:15,10.67702017,10.89999962,54.08845151,4548.838772,79,0.939999998,47.36000061,904.0900269,383.6000061,289.3999939,342.6833344,3,-0.22297945
29-09-2023 07:30,10.76842395,10.89999962,54.47935596,4581.713836,79,0.949999988,47.36000061,908.3499756,382.7000122,289.2000122,342.5,2,-0.131575668
29-09-2023 07:45,10.95321123,10.80000019,54.08845151,4548.838772,78,0.939999998,47.3,915.2999878,382.7999878,289.8999939,341.8166656,2,0.153211043
29-09-2023 08:00,10.93531914,10.80000019,54.08845151,4548.838772,79,0.939999998,47.36000061,901.1500244,382.2000122,289.2000122,342.600001,2,0.135318948
29-09-2023 08:15,11.09743889,10.89999962,54.47935596,4581.713836,79,0.949999988,47.36000061,901.2600098,381.8999939,289.6000061,342.9166667,3,0.197439276
29-09-2023 08:30,10.83601978,10.89999962,54.47935596,4581.713836,78,0.949999988,47.42000046,923.4899902,382.1000061,289.5,343.1666667,3,-0.063979843
29-09-2023 08:45,10.95256381,11,54.08845151,4548.838772,78,0.939999998,47.36000061,906.0800171,382.1000061,289.7000122,343.100001,3,-0.047436187
29-09-2023 09:00,10.96159,11,54.08845151,4548.838772,79,0.939999998,47.28000031,917.2999878,383.2000122,289.8999939,343.399999,2,-0.038410005
29-09-2023 09:15,10.85340657,10.89999962,53.69696098,4515.914419,79,0.930000007,47.34000015,913.6300049,382.7000122,290,343.2166697,3,-0.046593045
29-09-2023 09:30,10.94595206,11,54.08845151,4548.838772,78,0.939999998,47.36000061,913.9400024,382.5,289.7000122,343.0499929,2,-0.054047943
29-09-2023 09:45,11.05340734,11.10000038,54.08845151,4548.838772,79,0.939999998,47.38000031,913.7399902,384,289.5,343.299998,2,-0.046593045
29-09-2023 10:00,11.11570451,11.10000038,54.47935596,4581.713836,78,0.949999988,47.45999985,908.6699829,383.2999878,289.7999878,343.6666667,3,0.015704129
29-09-2023 10:15,10.81797832,11,54.08845151,4548.838772,79,0.939999998,47.40000076,917.6699829,383.5,289.6000061,343.4999949,3,-0.182021683
29-09-2023 10:30,11.34590636,11.19999981,56.03711517,4712.721386,79,0.99000001,47.44000015,930.0100098,383.2999878,289.5,344.2166697,3,0.145906555
29-09-2023 10:45,11.1048164,11.30000019,54.47935596,4581.713836,78,0.949999988,47.45999985,922.1099854,383.5,289.5,344.1666667,2,-0.195183788
29-09-2023 11:00,11.21352671,11.39999962,54.08845151,4548.838772,79,0.939999998,47.51999969,904.1699829,383.5,289.5,344.3333333,2,-0.186472912
29-09-2023 11:15,11.19867555,11.39999962,54.86967431,4614.53961,79,0.959999979,47.49999924,894.5599976,383.6000061,289.6000061,344.4333344,3,-0.201324068
29-09-2023 11:30,11.15823798,11.30000019,53.69696098,4515.914419,79,0.930000007,47.49999924,915.9000244,383.2000122,289.7999878,342.8166606,2,-0.141762215
29-09-2023 11:45,10.97580203,11.10000038,54.47935596,4581.713836,79,0.949999988,47.51999969,904.6900024,382.7999878,289.7000122,343.5166728,3,-0.124198353
29-09-2023 12:00,11.00753155,11,54.08845151,4548.838772,79,0.939999998,47.55999908,918.5200195,383.2999878,289.3999939,343.0999959,3,0.007531547
29-09-2023 12:15,10.84342302,10.89999962,54.47935596,4581.713836,79,0.949999988,47.6,914.7600098,383.6000061,289.2999878,344.4000041,3,-0.056576599
29-09-2023 12:30,10.82066948,10.89999962,56.42508918,4745.35,79,1,47.57999954,936.8599854,383.3999939,290.6000061,344.0166626,2,-0.079330135
29-09-2023 12:45,11.06546157,11,54.08845151,4548.838772,78,0.939999998,47.5,913.8200073,383.3999939,290.1000061,343.950002,3,0.06546157
29-09-2023 13:00,10.85747024,11,54.08845151,4548.838772,79,0.939999998,47.49999924,913.0300293,383.7000122,290.7000122,344.4000041,2,-0.142529763
29-09-2023 13:15,11.2377969,11.10000038,53.69696098,4515.914419,79,0.930000007,47.5,915,384.2000122,290.8999939,344.5166677,3,0.13779652
29-09-2023 13:30,11.24522685,11.10000038,54.08845151,4548.838772,78,0.939999998,47.51999893,919.75,384.2999878,291,344.8166656,2,0.145226469
29-09-2023 14:00,11.40602724,11.39999962,54.08845151,4548.838772,78,0.939999998,47.6,916.4899902,384.2999878,291.3999939,344.0666707,3,0.006027623
29-09-2023 14:15,11.44165148,11.39999962,55.64855508,4680.043482,79,0.980000019,47.92000046,911.4099731,385.7999878,291.3999939,346.1833293,3,0.041651861
29-09-2023 14:45,11.86420469,11.60000038,53.69696098,4515.914419,78,0.930000007,47.94000015,910.6799927,385.1000061,291.6000061,345.7666677,3,0.264204306
29-09-2023 15:00,11.76001031,11.60000038,54.08845151,4548.838772,79,0.939999998,47.94000015,927.7399902,385.2000122,292.6000061,345.2166646,3,0.16000993
29-09-2023 15:15,11.27526568,11.60000038,54.08845151,4548.838772,78,0.939999998,47.99999924,912.4899902,385.3999939,292.6000061,345.3000031,3,-0.324734706
29-09-2023 15:30,11.67122758,11.60000038,53.69696098,4515.914419,78,0.930000007,47.95999985,910.8200073,385.6000061,293.3999939,345.4166667,2,0.0712272
29-09-2023 15:45,11.5105525,11.60000038,53.69696098,4515.914419,78,0.930000007,47.95999985,907.2000122,386.6000061,293.7000122,345.7666626,2,-0.089447879
29-09-2023 16:00,11.41055212,11.5,52.91222166,4449.917842,78,0.910000026,47.95999985,914.3200073,385.6000061,294.2999878,346.1000061,1,-0.089447879
29-09-2023 16:15,11.0202044,11.39999962,52.51897052,4416.845421,79,0.899999976,47.92000046,909.4199829,386,294.8999939,346.2166697,0,-0.379795217
29-09-2023 16:30,11.41717853,11.39999962,52.91222166,4449.917842,78,0.910000026,47.94000015,915.210022,387,295.2000122,346.4666697,1,0.017178911
29-09-2023 16:45,11.48604547,11.39999962,53.30488436,4482.940775,79,0.920000017,47.1,903.7000122,386.3999939,295.1000061,347.2666677,1,0.086045849
29-09-2023 17:00,11.13503686,11.39999962,52.12513564,4383.723908,79,0.889999986,46.68000031,891.3400269,387.6000061,295,347.9833374,1,-0.264962762
29-09-2023 17:15,11.14455322,11.5,52.91222166,4449.917842,78,0.910000026,46.55999985,909.8699951,387.1000061,295.6000061,347.0500031,0,-0.35544678
29-09-2023 17:30,10.81999837,10.69999981,41.67970248,3505.262979,70,0.629999995,50.71999969,653.1599731,353.5,284,308.9166667,0,0.119998562
29-09-2023 17:45,10.17140976,10.39999962,42.08877563,3539.666031,70,0.639999986,51.09999924,674.5,346.2999878,276.1000061,308.1833394,1,-0.228589859
29-09-2023 18:00,10.11142004,10.30000019,41.67970248,3505.262979,70,0.629999995,51.14000092,659.6699829,345.1000061,275.2000122,308.7833354,2,-0.188580148
29-09-2023 18:15,10.55567869,10.39999962,41.27004324,3470.810636,70,0.620000005,50.97999954,662.4899902,344.7999878,274.8999939,308.600001,2,0.155679073
29-09-2023 18:30,10.43166561,10.30000019,41.67970248,3505.262979,71,0.629999995,50.75999985,678.1599731,344.5,274.8999939,309.700002,2,0.131665421
29-09-2023 18:45,10.16197547,10.10000038,42.90516611,3608.32447,70,0.660000026,50.6,677.7700195,346.2999878,275.3999939,312.2499949,2,0.06197509
29-09-2023 19:00,10.32330796,10.10000038,41.27004324,3470.810636,70,0.620000005,50.63999939,664.8200073,345.1000061,274.8999939,310.2166697,2,0.223307574
29-09-2023 19:15,9.925927624,9.899999619,40.85979791,3436.309004,70,0.610000014,50.7,661.7800293,345,274.7000122,310.1499939,4,0.025928006
29-09-2023 19:30,10.02371842,10.10000038,42.4972627,3574.019793,70,0.649999976,50.74000015,664.4099731,344.8999939,274.7999878,310.9500071,4,-0.076281958
29-09-2023 19:45,10.32928744,10.19999981,43.312481,3642.579652,70,0.670000017,50.80000076,656.4799805,346.8999939,274.7000122,311.5000051,4,0.129287632
29-09-2023 20:00,9.981713675,10.30000019,41.67970248,3505.262979,70,0.629999995,50.82000046,664.6199951,345.2999878,274.2999878,310.6833394,4,-0.318286516
29-09-2023 20:15,10.08751707,10.19999981,42.08877563,3539.666031,70,0.639999986,51.04000015,666.3300171,345.1000061,274.2000122,309.9833323,4,-0.112482735
29-09-2023 20:30,10.16961038,10.19999981,41.67970248,3505.262979,70,0.629999995,50.99999924,671.5100098,344.7000122,274,309.3333333,4,-0.030389425
29-09-2023 20:45,10.17235854,10.19999981,41.67970248,3505.262979,70,0.629999995,51.03999939,658.9099731,345.7999878,274.1000061,310.0833333,4,-0.027641274
29-09-2023 21:00,10.07966187,10.10000038,41.67970248,3505.262979,70,0.629999995,51.05999985,659.9199829,345.2000122,274.1000061,310.1333364,4,-0.02033851
29-09-2023 21:15,10.09089336,10.10000038,41.67970248,3505.262979,70,0.629999995,50.97999954,670.1199951,344.7000122,274.1000061,310.4666697,4,-0.009107021
29-09-2023 21:30,10.19786766,10.19999981,41.67970248,3505.262979,70,0.629999995,50.97999954,665.8499756,344.8999939,274.2999878,309.7166595,4,-0.002132153
29-09-2023 21:45,10.29786804,10.30000019,42.08877563,3539.666031,70,0.639999986,50.97999954,673.2199707,344.5,274.3999939,310.5833232,4,-0.002132153
29-09-2023 22:00,10.36689989,10.30000019,42.08877563,3539.666031,70,0.639999986,51.1,671.7800293,344.7999878,274.3999939,310.6999969,4,0.066899699
29-09-2023 22:15,10.39037435,10.39999962,41.67970248,3505.262979,70,0.629999995,51.14000015,677.7800293,344.7000122,274.1000061,310.2666677,4,-0.009625269
